"combination","validation","FOD_0","log","dist_thr","n_initial","n_removed","percent_removed","n_remaining","mtry","nodesize","ntree","RMSE","RMSE_sd","R2","R2_sd","MAE","MAE_sd"
614,"RS",TRUE,TRUE,0.25,191,25,13.0890052356021,166,9,5,300,0.573995278505134,0.066731646993537,0.628828145559205,0.0829758430745766,0.443302346121462,0.0571281095471776
615,"RS",TRUE,TRUE,0.25,191,25,13.0890052356021,166,4,10,300,0.599326199136021,0.0674367458842785,0.599588666431674,0.0638759446143927,0.473591250802921,0.0602476853320658
616,"RS",TRUE,TRUE,0.25,191,25,13.0890052356021,166,9,10,300,0.571168434076799,0.0628672000532337,0.632144913687955,0.0847822403008911,0.445663426293949,0.0544194886735765
617,"RS",TRUE,TRUE,0.25,191,25,13.0890052356021,166,4,1,500,0.598329092571087,0.0691706286379458,0.600615927876965,0.0656634876166075,0.466992455427043,0.0606690342928641
618,"RS",TRUE,TRUE,0.25,191,25,13.0890052356021,166,9,1,500,0.568824146987914,0.0747535941433786,0.636621761600277,0.0804487836092995,0.438503648158396,0.0644767623978044
619,"RS",TRUE,TRUE,0.25,191,25,13.0890052356021,166,4,3,500,0.600770941997023,0.0707394218740194,0.596515985351493,0.0737587713863558,0.470425905704217,0.0630301772744273
620,"RS",TRUE,TRUE,0.25,191,25,13.0890052356021,166,9,3,500,0.569941288424509,0.0717037232943794,0.634009138561819,0.0850299975265325,0.438568131690395,0.0638129902228085
621,"RS",TRUE,TRUE,0.25,191,25,13.0890052356021,166,4,5,500,0.599284273621356,0.0667009205939883,0.598316350289697,0.0710456798355478,0.470842337837578,0.0602758722917181
622,"RS",TRUE,TRUE,0.25,191,25,13.0890052356021,166,9,5,500,0.571897663213332,0.0675153872172963,0.632017067067573,0.080343869661654,0.441911281040453,0.059298087966209
623,"RS",TRUE,TRUE,0.25,191,25,13.0890052356021,166,4,10,500,0.601670850586087,0.0668938720798761,0.596288258299819,0.0649822597622192,0.475638817270186,0.0599907940105099
624,"RS",TRUE,TRUE,0.25,191,25,13.0890052356021,166,9,10,500,0.568748413548256,0.0645982426184702,0.635300157811122,0.085055768961826,0.444095467923133,0.0572354783741118
625,"LOYO",TRUE,TRUE,0.5,191,56,29.3193717277487,135,4,1,100,1.31790346888117,0.595339228375578,-0.797246222625903,0.956526892322371,1.07533475396588,0.508190397555484
626,"LOYO",TRUE,TRUE,0.5,191,56,29.3193717277487,135,9,1,100,1.38095936861829,0.578074818449657,-0.918222572466815,0.87643385104606,1.0776601307868,0.56313736508577
627,"LOYO",TRUE,TRUE,0.5,191,56,29.3193717277487,135,4,3,100,1.36656895690001,0.619211324503197,-0.884789751347738,0.924577018077078,1.12108432894954,0.55350998952871
628,"LOYO",TRUE,TRUE,0.5,191,56,29.3193717277487,135,9,3,100,1.39805010004516,0.528669757800551,-1.0124978748723,0.967212027926161,1.08325775804227,0.507311787426085
629,"LOYO",TRUE,TRUE,0.5,191,56,29.3193717277487,135,4,5,100,1.37332917449651,0.626668258293964,-0.994004558817696,1.13625734651492,1.13286250622527,0.554134756978889
630,"LOYO",TRUE,TRUE,0.5,191,56,29.3193717277487,135,9,5,100,1.34734673527153,0.538038642396355,-0.849985269830911,0.870768151465291,1.05602917231733,0.504708550977673
631,"LOYO",TRUE,TRUE,0.5,191,56,29.3193717277487,135,4,10,100,1.36515917157413,0.580571936511903,-0.934238278617476,1.01066311548152,1.11374933010896,0.524580192874623
632,"LOYO",TRUE,TRUE,0.5,191,56,29.3193717277487,135,9,10,100,1.35954976146355,0.510548923878136,-0.875428326822524,0.834695830588831,1.08909646221473,0.479887499509514
633,"LOYO",TRUE,TRUE,0.5,191,56,29.3193717277487,135,4,1,300,1.33087177711607,0.585682680312625,-0.813794801933189,0.919278948523354,1.10234347255399,0.500923976445122
634,"LOYO",TRUE,TRUE,0.5,191,56,29.3193717277487,135,9,1,300,1.35387438949205,0.589345738778317,-0.817772465633273,0.804408152760056,1.0750547145187,0.549426738623155
635,"LOYO",TRUE,TRUE,0.5,191,56,29.3193717277487,135,4,3,300,1.32994814071975,0.616204550387909,-0.794043531592595,0.909488361953928,1.09785396327652,0.541852100871471
636,"LOYO",TRUE,TRUE,0.5,191,56,29.3193717277487,135,9,3,300,1.36939945113021,0.567676578437552,-0.890662660396436,0.867128357475187,1.07738828966166,0.532202312177052
637,"LOYO",TRUE,TRUE,0.5,191,56,29.3193717277487,135,4,5,300,1.32961773570353,0.594321257786272,-0.807659416702563,0.919699084209723,1.09608988288311,0.515298160509382
638,"LOYO",TRUE,TRUE,0.5,191,56,29.3193717277487,135,9,5,300,1.36556082654248,0.570205369190986,-0.850814611966506,0.79161214499663,1.07718570909715,0.52679081176496
639,"LOYO",TRUE,TRUE,0.5,191,56,29.3193717277487,135,4,10,300,1.31938997510133,0.565676049716443,-0.817109510492787,0.971846129023713,1.0920394313485,0.484194434641759
640,"LOYO",TRUE,TRUE,0.5,191,56,29.3193717277487,135,9,10,300,1.36289308880746,0.567586830023734,-0.84851153256031,0.799478576052555,1.07049076009205,0.535134568670122
641,"LOYO",TRUE,TRUE,0.5,191,56,29.3193717277487,135,4,1,500,1.34099615190413,0.603221788513872,-0.854899467697943,0.975151315133805,1.10196652811596,0.527545160677636
642,"LOYO",TRUE,TRUE,0.5,191,56,29.3193717277487,135,9,1,500,1.38827291682714,0.577870821662497,-0.899995244400164,0.781857389961336,1.08426259271349,0.539851491137907
643,"LOYO",TRUE,TRUE,0.5,191,56,29.3193717277487,135,4,3,500,1.32976076417005,0.609011206630368,-0.789798899631252,0.893725756182957,1.09094649502459,0.525068099144002
644,"LOYO",TRUE,TRUE,0.5,191,56,29.3193717277487,135,9,3,500,1.39069670674263,0.55596183081025,-0.937567742864228,0.839336713606409,1.08977305957101,0.523321354752419
645,"LOYO",TRUE,TRUE,0.5,191,56,29.3193717277487,135,4,5,500,1.33551662122944,0.592214103509839,-0.827738180500588,0.932630548111931,1.10326177801233,0.515638747271678
646,"LOYO",TRUE,TRUE,0.5,191,56,29.3193717277487,135,9,5,500,1.37726528180102,0.580762147506351,-0.899852121080425,0.855986308855129,1.08420790853219,0.548824936237355
647,"LOYO",TRUE,TRUE,0.5,191,56,29.3193717277487,135,4,10,500,1.33981244535522,0.570719514852641,-0.868396969849453,0.986780001762109,1.11531408547652,0.489322622950136
648,"LOYO",TRUE,TRUE,0.5,191,56,29.3193717277487,135,9,10,500,1.37608357359959,0.559897435205109,-0.933884511616831,0.928432754276994,1.08881799400087,0.528975924670299
649,"RS",TRUE,TRUE,0.5,191,56,29.3193717277487,135,4,1,100,0.649956603182155,0.0896485813062109,0.526170557308376,0.0940650541827618,0.490584180817338,0.0669500096240069
650,"RS",TRUE,TRUE,0.5,191,56,29.3193717277487,135,9,1,100,0.617782926319223,0.100020887667006,0.573541917991441,0.0892039933341097,0.459433979973055,0.0768475337753969
651,"RS",TRUE,TRUE,0.5,191,56,29.3193717277487,135,4,3,100,0.660351228164826,0.110640625509971,0.510947548897229,0.115635723138141,0.492351457622928,0.0793585547048088
652,"RS",TRUE,TRUE,0.5,191,56,29.3193717277487,135,9,3,100,0.61993930821342,0.0891917831637959,0.570728237607274,0.0788108365409108,0.467121099675246,0.0752362382396025
653,"RS",TRUE,TRUE,0.5,191,56,29.3193717277487,135,4,5,100,0.663382839545259,0.105692141768168,0.504390253292331,0.119916165512663,0.497132566204185,0.0782860275138694
654,"RS",TRUE,TRUE,0.5,191,56,29.3193717277487,135,9,5,100,0.61513085088906,0.0836822078030957,0.579085637455059,0.0587870492875129,0.463883208602735,0.0694307586311038
655,"RS",TRUE,TRUE,0.5,191,56,29.3193717277487,135,4,10,100,0.670893866099845,0.0924134056339856,0.496493471968792,0.0922180798097127,0.503818475334731,0.0689677407467064
656,"RS",TRUE,TRUE,0.5,191,56,29.3193717277487,135,9,10,100,0.628944832079508,0.0914520599958407,0.557949250133287,0.0833968447701514,0.469954227924011,0.0698376342488372
657,"RS",TRUE,TRUE,0.5,191,56,29.3193717277487,135,4,1,300,0.649588579721993,0.095755810319475,0.527566473795204,0.0944160519227284,0.490054541649438,0.0684970857396591
658,"RS",TRUE,TRUE,0.5,191,56,29.3193717277487,135,9,1,300,0.616262096615092,0.100532952004675,0.576775798009401,0.0844559359823673,0.460645580764808,0.0811514681555421
659,"RS",TRUE,TRUE,0.5,191,56,29.3193717277487,135,4,3,300,0.649116626130181,0.106408516990416,0.527256105826202,0.109852651417673,0.491107704543106,0.0763375263603817
660,"RS",TRUE,TRUE,0.5,191,56,29.3193717277487,135,9,3,300,0.616519102786528,0.0903499305498999,0.576492813690199,0.0714658516947733,0.462058761492035,0.0755286935783645
661,"RS",TRUE,TRUE,0.5,191,56,29.3193717277487,135,4,5,300,0.661413013629805,0.109054584639978,0.50773666337922,0.120497328689601,0.496265718079425,0.0769637773190025
662,"RS",TRUE,TRUE,0.5,191,56,29.3193717277487,135,9,5,300,0.619408587002478,0.0811391703984756,0.571402256796274,0.0685449891445493,0.463402975161624,0.0691678037950662
663,"RS",TRUE,TRUE,0.5,191,56,29.3193717277487,135,4,10,300,0.671651234996182,0.0907157284765565,0.493567545224507,0.0997785226690145,0.509055807423556,0.0656144045556115
664,"RS",TRUE,TRUE,0.5,191,56,29.3193717277487,135,9,10,300,0.629776851255842,0.0934312643256651,0.557126928801496,0.0829025245560432,0.470967101665787,0.0751691429819335
665,"RS",TRUE,TRUE,0.5,191,56,29.3193717277487,135,4,1,500,0.648741015273523,0.0970442229566113,0.528286507990826,0.098245448839331,0.488278032446054,0.0702233551386693
666,"RS",TRUE,TRUE,0.5,191,56,29.3193717277487,135,9,1,500,0.613085896475148,0.098214569982751,0.580954361132697,0.0824118948975884,0.459891926391591,0.0809790679835644
667,"RS",TRUE,TRUE,0.5,191,56,29.3193717277487,135,4,3,500,0.649747940918554,0.104673519680151,0.526099031119623,0.108802880159185,0.49183040165529,0.0747875595580919
668,"RS",TRUE,TRUE,0.5,191,56,29.3193717277487,135,9,3,500,0.61374659014054,0.0931530355717936,0.580070166247273,0.0762907464009211,0.459595158534704,0.0758525198995489
669,"RS",TRUE,TRUE,0.5,191,56,29.3193717277487,135,4,5,500,0.659601838142329,0.106180764905113,0.511032455859564,0.114666708052059,0.496663953159143,0.0745836384368283
670,"RS",TRUE,TRUE,0.5,191,56,29.3193717277487,135,9,5,500,0.621954989962977,0.0879807963467593,0.568206795255594,0.0746719878895981,0.465556797722013,0.0742839035672468
671,"RS",TRUE,TRUE,0.5,191,56,29.3193717277487,135,4,10,500,0.671054579000683,0.0942655821526461,0.494261512901315,0.104517519582968,0.507699736880056,0.0666277925890371
672,"RS",TRUE,TRUE,0.5,191,56,29.3193717277487,135,9,10,500,0.630511218041223,0.0919603732092631,0.555999826908794,0.0817779726135791,0.47095168373611,0.0727983968458446
673,"LOYO",TRUE,TRUE,0.75,191,77,40.3141361256544,114,4,1,100,1.33632300417549,0.599753746039073,-0.839135838847745,0.873816507835184,1.10540578975346,0.51744633809279
674,"LOYO",TRUE,TRUE,0.75,191,77,40.3141361256544,114,9,1,100,1.39601243454045,0.673155635259374,-0.855446101253985,0.622968962779229,1.10036715075046,0.611966745942974
675,"LOYO",TRUE,TRUE,0.75,191,77,40.3141361256544,114,4,3,100,1.32688311242402,0.656284199505028,-0.747378268487695,0.771210855872313,1.07678902803541,0.573612825899662
676,"LOYO",TRUE,TRUE,0.75,191,77,40.3141361256544,114,9,3,100,1.37315992216378,0.660575761993962,-0.832632923865317,0.698524730221435,1.07407106050077,0.602082230921203
677,"LOYO",TRUE,TRUE,0.75,191,77,40.3141361256544,114,4,5,100,1.36334107939986,0.676830820768634,-0.845446511449193,0.819684942033394,1.11568268826319,0.588740804924086
678,"LOYO",TRUE,TRUE,0.75,191,77,40.3141361256544,114,9,5,100,1.36739911528727,0.687664918952814,-0.855395359373526,0.835481549525292,1.08293406288584,0.620664940022466
679,"LOYO",TRUE,TRUE,0.75,191,77,40.3141361256544,114,4,10,100,1.3453820121794,0.6530086037995,-0.829214665302769,0.854217375530695,1.11592317795148,0.556785136161771
680,"LOYO",TRUE,TRUE,0.75,191,77,40.3141361256544,114,9,10,100,1.31779342535755,0.626486633345637,-0.687952208400142,0.630219788417424,1.04964023164377,0.558103719340073
681,"LOYO",TRUE,TRUE,0.75,191,77,40.3141361256544,114,4,1,300,1.31355862657371,0.685060280860501,-0.722982268022925,0.829458002339283,1.09313336385732,0.572296553802139
682,"LOYO",TRUE,TRUE,0.75,191,77,40.3141361256544,114,9,1,300,1.36151092898336,0.64179956860049,-0.838440223904149,0.760466717071787,1.08423386266073,0.57330895663145
683,"LOYO",TRUE,TRUE,0.75,191,77,40.3141361256544,114,4,3,300,1.32884751956111,0.65817945777457,-0.767659338426236,0.81043575231692,1.09739997302978,0.565321320946947
684,"LOYO",TRUE,TRUE,0.75,191,77,40.3141361256544,114,9,3,300,1.34249443297145,0.631006421892356,-0.762917204205265,0.671026629639571,1.06783368263817,0.562184035238943
685,"LOYO",TRUE,TRUE,0.75,191,77,40.3141361256544,114,4,5,300,1.35358127560833,0.640726165011735,-0.835693026128304,0.803625955745997,1.10813676991264,0.553613043875726
686,"LOYO",TRUE,TRUE,0.75,191,77,40.3141361256544,114,9,5,300,1.35994240863186,0.656395883795437,-0.809649919421064,0.720275487619992,1.07747378067424,0.590611864322214
687,"LOYO",TRUE,TRUE,0.75,191,77,40.3141361256544,114,4,10,300,1.32537970940133,0.635321568917247,-0.761494407357604,0.784996420879067,1.09539674965939,0.539605653540527
688,"LOYO",TRUE,TRUE,0.75,191,77,40.3141361256544,114,9,10,300,1.34631765204244,0.641601158088094,-0.787183523197084,0.727248364994709,1.06775120763486,0.577412238003198
689,"LOYO",TRUE,TRUE,0.75,191,77,40.3141361256544,114,4,1,500,1.34705724013569,0.666098316131515,-0.804285328049587,0.802580753327566,1.11178399607301,0.565223991821015
690,"LOYO",TRUE,TRUE,0.75,191,77,40.3141361256544,114,9,1,500,1.350647841078,0.655175269230896,-0.785009556713722,0.716112098174672,1.06912314013567,0.593926827616429
691,"LOYO",TRUE,TRUE,0.75,191,77,40.3141361256544,114,4,3,500,1.33089609350643,0.662894343227154,-0.769077269580765,0.808617857804508,1.10110725024437,0.560137727063524
692,"LOYO",TRUE,TRUE,0.75,191,77,40.3141361256544,114,9,3,500,1.36045957957773,0.655001944617132,-0.814506899746837,0.726880817387205,1.07564413134662,0.587416427534618
693,"LOYO",TRUE,TRUE,0.75,191,77,40.3141361256544,114,4,5,500,1.34099704416501,0.682771015910014,-0.798276488163503,0.846787524420481,1.10672215241353,0.583917074558877
694,"LOYO",TRUE,TRUE,0.75,191,77,40.3141361256544,114,9,5,500,1.36396984757774,0.64066309866711,-0.845770464121796,0.761473475416694,1.07684107547375,0.582301712951744
695,"LOYO",TRUE,TRUE,0.75,191,77,40.3141361256544,114,4,10,500,1.33246087560844,0.640685877512627,-0.792124647532103,0.825079509862708,1.104044633978,0.542099265836129
696,"LOYO",TRUE,TRUE,0.75,191,77,40.3141361256544,114,9,10,500,1.3435681739245,0.659290794324328,-0.810294731748195,0.82773073939275,1.06612825512858,0.598934877863449
697,"RS",TRUE,TRUE,0.75,191,77,40.3141361256544,114,4,1,100,0.680142429874092,0.110284130528649,0.421046242477006,0.179359640829778,0.540584814118827,0.102163208237624
698,"RS",TRUE,TRUE,0.75,191,77,40.3141361256544,114,9,1,100,0.636149232423999,0.106732184196803,0.494041930315421,0.158523685235316,0.502941713794249,0.100289991050089
699,"RS",TRUE,TRUE,0.75,191,77,40.3141361256544,114,4,3,100,0.675474378907975,0.107799554381303,0.433182274049868,0.159488545222775,0.541110544585225,0.105090041806945
700,"RS",TRUE,TRUE,0.75,191,77,40.3141361256544,114,9,3,100,0.637939092496334,0.100404802062121,0.493590710173642,0.145201769556185,0.509006550347927,0.0862318460140599
701,"RS",TRUE,TRUE,0.75,191,77,40.3141361256544,114,4,5,100,0.682694938219624,0.108822282862106,0.423655912207644,0.15973068723942,0.542586399940999,0.107466731020822
702,"RS",TRUE,TRUE,0.75,191,77,40.3141361256544,114,9,5,100,0.629462094685572,0.096642119828663,0.505457012639966,0.144581286055746,0.502180419066254,0.081525305282056
703,"RS",TRUE,TRUE,0.75,191,77,40.3141361256544,114,4,10,100,0.700435010626164,0.115308056933724,0.393516169468864,0.169525299343008,0.56690868934826,0.106141663664681
704,"RS",TRUE,TRUE,0.75,191,77,40.3141361256544,114,9,10,100,0.645299646325976,0.10820131354197,0.479732056896074,0.159229980691625,0.519214711659281,0.102003853453024
705,"RS",TRUE,TRUE,0.75,191,77,40.3141361256544,114,4,1,300,0.672932388479324,0.106992557377956,0.436844132046215,0.164844424985078,0.536110413647209,0.104793294101656
706,"RS",TRUE,TRUE,0.75,191,77,40.3141361256544,114,9,1,300,0.630230761075609,0.101594872042057,0.501476278108225,0.157359879868491,0.500891611600714,0.0914343312442334
707,"RS",TRUE,TRUE,0.75,191,77,40.3141361256544,114,4,3,300,0.679095495463319,0.109308624871759,0.427042333421941,0.168831416428172,0.542672464767687,0.106596423052651
708,"RS",TRUE,TRUE,0.75,191,77,40.3141361256544,114,9,3,300,0.632971144577846,0.104321680183373,0.499550365473227,0.15389731650069,0.506882610583803,0.0915961290375133
709,"RS",TRUE,TRUE,0.75,191,77,40.3141361256544,114,4,5,300,0.681435006456887,0.11009415722683,0.427459223220717,0.156994669603904,0.54403748330265,0.104883020543772
710,"RS",TRUE,TRUE,0.75,191,77,40.3141361256544,114,9,5,300,0.63790575979377,0.0992764878617267,0.491341067846552,0.151415315918759,0.510440088262967,0.0868740890918516
711,"RS",TRUE,TRUE,0.75,191,77,40.3141361256544,114,4,10,300,0.694679289252236,0.11286252804877,0.4048817756941,0.161862438289867,0.557273615345178,0.107677016433431
712,"RS",TRUE,TRUE,0.75,191,77,40.3141361256544,114,9,10,300,0.648179480663923,0.106843435516529,0.476324441371361,0.156394512269387,0.521519376164496,0.0979111103000386
713,"RS",TRUE,TRUE,0.75,191,77,40.3141361256544,114,4,1,500,0.673670158103291,0.10691675828196,0.437236196980591,0.161911234556264,0.537708975876423,0.103903075452589
714,"RS",TRUE,TRUE,0.75,191,77,40.3141361256544,114,9,1,500,0.629252740663743,0.0992458690528699,0.5039552163788,0.152428557005694,0.500829638473537,0.0908939318643578
715,"RS",TRUE,TRUE,0.75,191,77,40.3141361256544,114,4,3,500,0.678031965042288,0.110890031136912,0.430274026192643,0.166940551797133,0.54242821610657,0.106574003859356
716,"RS",TRUE,TRUE,0.75,191,77,40.3141361256544,114,9,3,500,0.632579768952001,0.0972399729872615,0.499873472904049,0.149732368741553,0.505827337396239,0.0886524392396381
717,"RS",TRUE,TRUE,0.75,191,77,40.3141361256544,114,4,5,500,0.679584384694983,0.109059039147666,0.428980060480459,0.16050224229054,0.542889255115691,0.10422548638232
718,"RS",TRUE,TRUE,0.75,191,77,40.3141361256544,114,9,5,500,0.640061203754606,0.102782483104645,0.487170495214408,0.156361794023576,0.511970578427471,0.0913542225195497
719,"RS",TRUE,TRUE,0.75,191,77,40.3141361256544,114,4,10,500,0.692838458066035,0.113594687721706,0.406753329022558,0.16629470225176,0.55591323178065,0.109915964616028
720,"RS",TRUE,TRUE,0.75,191,77,40.3141361256544,114,9,10,500,0.649024748696652,0.109985126975344,0.475130697727047,0.159732196305778,0.521792290833881,0.0996029047230456
721,"LOYO",TRUE,TRUE,1,191,93,48.6910994764398,98,4,1,100,1.30839276870055,0.794088836612907,-0.695346400286927,0.787387648267125,1.06594490106891,0.673298019133763
722,"LOYO",TRUE,TRUE,1,191,93,48.6910994764398,98,9,1,100,1.31479982409228,0.812792693598671,-0.691655177768359,0.786262084971613,1.04375783401829,0.711217857252319
723,"LOYO",TRUE,TRUE,1,191,93,48.6910994764398,98,4,3,100,1.36412391680147,0.827717154247212,-0.797635431880062,0.768367119914079,1.11952860316931,0.704223595872773
724,"LOYO",TRUE,TRUE,1,191,93,48.6910994764398,98,9,3,100,1.31128408408847,0.774034440302423,-0.707634687595464,0.758218377672633,1.04335225022747,0.69682473316033
725,"LOYO",TRUE,TRUE,1,191,93,48.6910994764398,98,4,5,100,1.33917042360718,0.774885276231231,-0.794121030997726,0.789075069187664,1.11245072423948,0.644864993698939
726,"LOYO",TRUE,TRUE,1,191,93,48.6910994764398,98,9,5,100,1.32964884926705,0.767941610201351,-0.758672749250076,0.7520959834352,1.04602407274518,0.685118138607611
727,"LOYO",TRUE,TRUE,1,191,93,48.6910994764398,98,4,10,100,1.38077549646125,0.793421601406976,-0.910733193049059,0.835667215767841,1.15011505767901,0.662420453896107
728,"LOYO",TRUE,TRUE,1,191,93,48.6910994764398,98,9,10,100,1.3537002199412,0.821183266133552,-0.820998416314375,0.854344733003369,1.08709877777765,0.733706460741757
729,"LOYO",TRUE,TRUE,1,191,93,48.6910994764398,98,4,1,300,1.32963384285739,0.784924229469925,-0.761964691059509,0.79306751854355,1.10387389570475,0.653973749934654
730,"LOYO",TRUE,TRUE,1,191,93,48.6910994764398,98,9,1,300,1.32513078768111,0.799594557458779,-0.727160465102575,0.774862849916684,1.04862499478334,0.710408099512267
731,"LOYO",TRUE,TRUE,1,191,93,48.6910994764398,98,4,3,300,1.33725343696011,0.797212758989566,-0.765260612038457,0.781909300035289,1.10108306853085,0.676968456432942
732,"LOYO",TRUE,TRUE,1,191,93,48.6910994764398,98,9,3,300,1.32035759491497,0.827647110333093,-0.702431827777022,0.810255814350008,1.04523701184069,0.742207207085513
733,"LOYO",TRUE,TRUE,1,191,93,48.6910994764398,98,4,5,300,1.31711010446674,0.785026000353692,-0.735254992503688,0.805811187413333,1.08659880296018,0.652583440578895
734,"LOYO",TRUE,TRUE,1,191,93,48.6910994764398,98,9,5,300,1.32137534545517,0.814413273856789,-0.718919768742951,0.808096449538665,1.04169434356106,0.719291938908063
735,"LOYO",TRUE,TRUE,1,191,93,48.6910994764398,98,4,10,300,1.34891785422899,0.774988294966948,-0.821236822616602,0.79183727288252,1.11891223065999,0.645855291842694
736,"LOYO",TRUE,TRUE,1,191,93,48.6910994764398,98,9,10,300,1.32011995451497,0.807421711181798,-0.71934218741525,0.801121288548777,1.0532122845528,0.706008942171413
737,"LOYO",TRUE,TRUE,1,191,93,48.6910994764398,98,4,1,500,1.32486588636794,0.778626081155324,-0.750593560405916,0.783362814858683,1.08362603568283,0.656420557151918
738,"LOYO",TRUE,TRUE,1,191,93,48.6910994764398,98,9,1,500,1.33149674823393,0.80744053504914,-0.733481321762272,0.770562308980365,1.05281596516104,0.715360946184689
739,"LOYO",TRUE,TRUE,1,191,93,48.6910994764398,98,4,3,500,1.32917704293917,0.785917624399909,-0.776603723518438,0.829113490886534,1.10173429426683,0.662502972124744
740,"LOYO",TRUE,TRUE,1,191,93,48.6910994764398,98,9,3,500,1.31998530097735,0.788569975620299,-0.696767241551198,0.717898177769082,1.04007338013233,0.700074623055114
741,"LOYO",TRUE,TRUE,1,191,93,48.6910994764398,98,4,5,500,1.33030151604936,0.786858405801387,-0.779238890622183,0.830214404044689,1.09093002966691,0.663353821564155
742,"LOYO",TRUE,TRUE,1,191,93,48.6910994764398,98,9,5,500,1.3115694775792,0.79929434666356,-0.67023830602731,0.733829312138539,1.03705318059296,0.705240254433327
743,"LOYO",TRUE,TRUE,1,191,93,48.6910994764398,98,4,10,500,1.33462536453819,0.77860565321782,-0.794369850694764,0.823727733738005,1.10241852108112,0.647689458118612
744,"LOYO",TRUE,TRUE,1,191,93,48.6910994764398,98,9,10,500,1.33169316645946,0.819086858612294,-0.740428993771414,0.807217373314616,1.0606505078798,0.718787947527067
745,"RS",TRUE,TRUE,1,191,93,48.6910994764398,98,4,1,100,0.769682220986411,0.149249292793557,0.389390873741796,0.109269461548425,0.601916741477047,0.118379383390842
746,"RS",TRUE,TRUE,1,191,93,48.6910994764398,98,9,1,100,0.749792807370342,0.173178217251354,0.425470305200642,0.121452959965598,0.575413019234856,0.132996806950213
747,"RS",TRUE,TRUE,1,191,93,48.6910994764398,98,4,3,100,0.773845370250767,0.166399031852455,0.383449335207237,0.126390061212746,0.599983564120394,0.123982970995731
748,"RS",TRUE,TRUE,1,191,93,48.6910994764398,98,9,3,100,0.749225846754402,0.158021794011622,0.41898657916837,0.133794717735746,0.576280301736586,0.12934927715854
749,"RS",TRUE,TRUE,1,191,93,48.6910994764398,98,4,5,100,0.78306344240977,0.166377573215286,0.365021890936969,0.152144527867379,0.606250225504429,0.128702211695127
750,"RS",TRUE,TRUE,1,191,93,48.6910994764398,98,9,5,100,0.758224576352406,0.166574192744303,0.404176850000229,0.144634877777395,0.582558662835059,0.126157706335884
751,"RS",TRUE,TRUE,1,191,93,48.6910994764398,98,4,10,100,0.775443876665458,0.148414591951104,0.379521165334678,0.111774727484547,0.606452971800104,0.117249943910465
752,"RS",TRUE,TRUE,1,191,93,48.6910994764398,98,9,10,100,0.76471476500897,0.164881275181969,0.398537190969716,0.125660622929038,0.590471086896704,0.127180542007198
753,"RS",TRUE,TRUE,1,191,93,48.6910994764398,98,4,1,300,0.769003202428296,0.15532194441438,0.391988359851045,0.111904506323389,0.601906240753777,0.12479154012139
754,"RS",TRUE,TRUE,1,191,93,48.6910994764398,98,9,1,300,0.744806096067081,0.16561671819332,0.431169578443948,0.119081797049742,0.575675074946829,0.130236779619652
755,"RS",TRUE,TRUE,1,191,93,48.6910994764398,98,4,3,300,0.773233204043584,0.15941710132061,0.384849668242044,0.116397526081949,0.599047604228266,0.12309599265823
756,"RS",TRUE,TRUE,1,191,93,48.6910994764398,98,9,3,300,0.744996602980625,0.158861023693501,0.42823691496953,0.119210831508095,0.573832972751033,0.12362485757215
757,"RS",TRUE,TRUE,1,191,93,48.6910994764398,98,4,5,300,0.77279972442469,0.164941918009931,0.385691932722054,0.128287831237684,0.60310172934411,0.129058140389985
758,"RS",TRUE,TRUE,1,191,93,48.6910994764398,98,9,5,300,0.754945890266201,0.168746048143553,0.410897851333678,0.141217364693216,0.579899214622619,0.130016664210235
759,"RS",TRUE,TRUE,1,191,93,48.6910994764398,98,4,10,300,0.773575962658107,0.150139319499112,0.380468329236863,0.122514685911364,0.605533538881131,0.120237315011755
760,"RS",TRUE,TRUE,1,191,93,48.6910994764398,98,9,10,300,0.766828668069852,0.157105572013226,0.393131750273826,0.125499985343496,0.592765329993094,0.123815909756959
761,"RS",TRUE,TRUE,1,191,93,48.6910994764398,98,4,1,500,0.767298678588241,0.155664287285106,0.395095338272178,0.109877162598735,0.599522227184267,0.122500794255288
762,"RS",TRUE,TRUE,1,191,93,48.6910994764398,98,9,1,500,0.744796530026779,0.159281242542087,0.429893281819005,0.115940806921904,0.576442803852338,0.124466290099289
763,"RS",TRUE,TRUE,1,191,93,48.6910994764398,98,4,3,500,0.773304733216055,0.162362887386928,0.385872403005818,0.116679597081125,0.601294846357857,0.124334984009
764,"RS",TRUE,TRUE,1,191,93,48.6910994764398,98,9,3,500,0.746052267328022,0.157055394080179,0.426263357841169,0.120056127316877,0.575026420544156,0.124316170964737
765,"RS",TRUE,TRUE,1,191,93,48.6910994764398,98,4,5,500,0.770976931215043,0.159732835345153,0.387300871596302,0.127208278123906,0.600664494755417,0.125161859139255
766,"RS",TRUE,TRUE,1,191,93,48.6910994764398,98,9,5,500,0.754890051272279,0.166425567805995,0.412027638803573,0.134459819832999,0.579831006016251,0.130108611870572
767,"RS",TRUE,TRUE,1,191,93,48.6910994764398,98,4,10,500,0.778176149681989,0.14984579765028,0.373153708615718,0.12144447453718,0.607955545959037,0.118434018571408
768,"RS",TRUE,TRUE,1,191,93,48.6910994764398,98,9,10,500,0.764479956504741,0.15539346669006,0.396818618889903,0.123010888612098,0.59215502804556,0.123051508699723
